adult;backdrop_path;belongs_to_collection;budget;genres;homepage;id;imdb_id;original_language;original_title;overview;popularity;poster_path;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;status;tagline;title;video;vote_average;vote_count
False;/ge7Ut4a2ly41pCS5nSIjyINoUnp.jpg;{'id': 351684, 'name': 'The Flintstones Collection', 'poster_path': '/d9fvJfCItbQFjjHXCqnenMYxsP8.jpg', 'backdrop_path': '/qD0rip0E8EcRcjCPcdu5wUknLZJ.jpg'};46000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];;888;tt0109813;en;The Flintstones;Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.;40,691;/diRvEql2z4VPHGi18ZBLKfzeG0e.jpg;[{'id': 1353, 'logo_path': '/yXhCcOFK5Fy3ZBQwhBYx8Zu9ZIw.png', 'name': 'Hanna-Barbera Productions', 'origin_country': 'US', 'movie_id': 888}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US', 'movie_id': 888}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 888}];1994-05-26;341631208;91;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 888}];Released;Yabba-Dabba-Doo!;The Flintstones;False;5,311;2163
False;/5TgtoN4NjBsRD8PksQSDdWVjuWC.jpg;{'id': 351684, 'name': 'The Flintstones Collection', 'poster_path': '/d9fvJfCItbQFjjHXCqnenMYxsP8.jpg', 'backdrop_path': '/qD0rip0E8EcRcjCPcdu5wUknLZJ.jpg'};83000000;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}];;889;tt0158622;en;The Flintstones in Viva Rock Vegas;The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?;17,873;/nEkMYwctrUH8ueaAcJFZnAEltMX.jpg;[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US', 'movie_id': 889}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 889}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 889}];2000-04-28;59468275;90;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 889}];Released;Get ready to rock!;The Flintstones in Viva Rock Vegas;False;4,806;657
False;/ioOJOynKH49uTRXYhKDgGJkHDud.jpg;;0;[{'id': 18, 'name': 'Drama'}];;890;tt0114354;de;Schlafes Bruder;"In the beginning of the 19th century, Johannes Elias Alder is born in a small village in the Austrian mountains. While growing up he is considered strange by the other villagers and discovers his love of music, especially rebuilding and playing the organ at the village church. After experiencing an ""acoustic wonder"", his eye color changes and he can hear even the most subtle sounds.";3,173;/wjvaafRCIGKLTJYm45oWgB494gJ.jpg;[{'id': 608, 'logo_path': '/dD2Do4GHXAql5c4LjXCbEOvxbFg.png', 'name': 'Dor Film Production Company', 'origin_country': 'AT', 'movie_id': 890}, {'id': 610, 'logo_path': None, 'name': 'Kuchenreuther Filmproduktion GmbH', 'origin_country': '', 'movie_id': 890}, {'id': 23417, 'logo_path': None, 'name': 'Perathon Film-und Fernsehproduktions', 'origin_country': 'DE', 'movie_id': 890}, {'id': 609, 'logo_path': None, 'name': 'Iduna Film Produktiongesellschaft', 'origin_country': '', 'movie_id': 890}, {'id': 20793, 'logo_path': None, 'name': 'B. A. Filmproduktion', 'origin_country': 'DE', 'movie_id': 890}];[{'iso_3166_1': 'AT', 'name': 'Austria', 'movie_id': 890}, {'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 890}];1995-09-08;97848;127;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 890}];Released;;Brother of Sleep;False;6,696;27
False;/qvLjTAwwQTcAiYXxnGaXctlqUJ6.jpg;;8500000;[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}];;891;tt0074119;en;All the President's Men;During the 1972 elections, two reporters' investigation sheds light on the controversial Watergate scandal that compels President Nixon to resign from his post.;11,697;/cPtSHR7D2WGsDBfnC5DxV927hKn.jpg;[{'id': 316, 'logo_path': None, 'name': 'Wildwood Enterprises', 'origin_country': 'US', 'movie_id': 891}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 891}];1976-01-18;70600000;138;[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español', 'movie_id': 891}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 891}];Released;The most devastating detective story of this century.;All the President's Men;False;7,676;1547
False;/ii6L97z4uzJ1vPTHOnpTgzkvrXs.jpg;;4000000;[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}];;892;tt0101700;fr;Delicatessen;In a post-apocalyptic world, the residents of an apartment above the butcher shop receive an occasional delicacy of meat, something that is in low supply. A young man new in town falls in love with the butcher's daughter, which causes conflicts in her family, who need the young man for other business-related purposes.;18,807;/bq18nae4FBPGCB8B2ZhBAEyERjq.jpg;[{'id': 25020, 'logo_path': None, 'name': 'Victoires Productions', 'origin_country': '', 'movie_id': 892}, {'id': 25021, 'logo_path': None, 'name': 'Constellation', 'origin_country': '', 'movie_id': 892}, {'id': 582, 'logo_path': '/bEORFnCh6xQ3oQuY6yX6mRRCLvW.png', 'name': 'Hachette Première', 'origin_country': 'FR', 'movie_id': 892}, {'id': 14755, 'logo_path': None, 'name': 'Sofinergie Films', 'origin_country': '', 'movie_id': 892}, {'id': 25023, 'logo_path': None, 'name': 'Sofinergie 2', 'origin_country': '', 'movie_id': 892}, {'id': 25024, 'logo_path': None, 'name': 'Investimage 2', 'origin_country': '', 'movie_id': 892}, {'id': 23677, 'logo_path': '/hmZNsmDBAaFAYtPr921IDTKi0aR.png', 'name': 'Fondation GAN pour le Cinéma', 'origin_country': 'FR', 'movie_id': 892}, {'id': 7248, 'logo_path': None, 'name': 'Union Générale Cinématographique (UGC)', 'origin_country': 'FR', 'movie_id': 892}];[{'iso_3166_1': 'FR', 'name': 'France', 'movie_id': 892}];1991-04-17;1794187;99;[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 892}];Released;A futuristic comic feast.;Delicatessen;False;7,334;1217
False;;;0;[{'id': 18, 'name': 'Drama'}];;893;tt0246859;de;Die Polizistin;Die Polizistin is a documentary by Andreas Dresen about the life of a young police woman who is faced with the difficulties between her responsibilities at work and her personal responsibilities.;1,421;/vlvjjp7WD3K1J5G2lxPoWhU53bk.jpg;[{'id': 583, 'logo_path': None, 'name': 'Westdeutsche Universum-Film GmbH', 'origin_country': '', 'movie_id': 893}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 893}];2000-05-10;0;97;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 893}];Released;;Policewoman;False;6,714;7
False;/7iFUHQKqVlNq48Sr85ls3PndUbC.jpg;;0;[{'id': 18, 'name': 'Drama'}];http://www.willenbrock-derfilm.de/;894;tt0396273;de;Willenbrock;Second-hand car sales man Willenbrock has everything that he could ever wish for. He is married, has two lovers, a cottage in the German city Grünen, and a BMW. Yet one day while at his cottage he gets mugged and his life is drastically changed. Little by little the world he once felt safe in falls apart around him.;1,4;/x7OPrm4GvGGlUDqgBvIH6uQ981F.jpg;[{'id': 585, 'logo_path': None, 'name': 'UFA Filmproduktion GmbH', 'origin_country': '', 'movie_id': 894}, {'id': 586, 'logo_path': None, 'name': 'Trebitsch Produktion International GmbH', 'origin_country': 'DE', 'movie_id': 894}, {'id': 587, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'DE', 'movie_id': 894}, {'id': 588, 'logo_path': '/6mWg9rdVSj8gwgMiOmZH4iBCcMm.png', 'name': 'MDR', 'origin_country': 'DE', 'movie_id': 894}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE', 'movie_id': 894}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 894}];2005-03-17;0;105;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 894}];Released;;Willenbrock;False;6,538;13
False;/fKa8Jy2ge1O0IU6zZXnJ2sxUzdU.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}];;895;tt0060107;ru;Андрей Рублёв;An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.;9,075;/910xRIUmNJrWH2hkQifBJtoPp5R.jpg;[{'id': 344, 'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU', 'movie_id': 895}, {'id': 189863, 'logo_path': None, 'name': 'Tvorcheskoe Obedinienie Pisateley i Kinorabotnikov', 'origin_country': '', 'movie_id': 895}];[{'iso_3166_1': 'SU', 'name': 'Soviet Union', 'movie_id': 895}];1966-12-16;0;205;[{'english_name': 'Tatar', 'iso_639_1': 'tt', 'name': '', 'movie_id': 895}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский', 'movie_id': 895}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 895}];Released;;Andrei Rublev;False;8,123;661
False;/d3RW7jRsBCHfC9QZaUF9FpzJrh8.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];;896;tt0052572;bn;অপুর সংসার;Apu is a jobless ex-student dreaming vaguely of a future as a writer. An old college friend talks him into a visit up-country to a village wedding...;8,357;/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg;[{'id': 26424, 'logo_path': None, 'name': 'Satyajit Ray Productions', 'origin_country': '', 'movie_id': 896}];[{'iso_3166_1': 'IN', 'name': 'India', 'movie_id': 896}];1959-05-01;134241;105;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 896}, {'english_name': 'Bengali', 'iso_639_1': 'bn', 'name': 'বাংলা', 'movie_id': 896}];Released;;Apur Sansar;False;8,2;187
False;/qDEZmaaAGhEso6kvB5kk1CROPwG.jpg;{'id': 158391, 'name': 'The Apu Trilogy', 'poster_path': '/5WAKR48YAV9l37pBPElCRJsvaZv.jpg', 'backdrop_path': '/b5zCX85EvJpizJzA2WaQmkd6DN6.jpg'};0;[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}];;897;tt0048956;bn;অপরাজিত;Aparajito picks up where the first film leaves off, with Apu and his family having moved away from the country to live in the bustling holy city of Varanasi (then known as Benares). As Apu progresses from wide-eyed child to intellectually curious teenager, eventually studying in Kolkata, we witness his academic and moral education, as well as the growing complexity of his relationship with his mother. This tenderly expressive, often heart-wrenching film, which won three top prizes at the Venice Film Festival, including the Golden Lion, not only extends but also spiritually deepens the tale of Apu.;8,945;/qvR2Qs42WHwCEcuwhQnterU3gVY.jpg;[{'id': 1988, 'logo_path': None, 'name': 'Epic Productions', 'origin_country': '', 'movie_id': 897}];[{'iso_3166_1': 'IN', 'name': 'India', 'movie_id': 897}];1956-10-11;170215;110;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 897}, {'english_name': 'Bengali', 'iso_639_1': 'bn', 'name': 'বাংলা', 'movie_id': 897}];Released;;Aparajito;False;7,949;196
False;/4jz7JAgU3DQoQhZTDal6o2odg3Y.jpg;;2650000;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];;898;tt0055798;en;Birdman of Alcatraz;After killing a prison guard, convict Robert Stroud faces life imprisonment in solitary confinement. Driven nearly mad by loneliness and despair, Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education, Stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world.;12,242;/6EODLN11HTX4l2cmakAhWIoJLF.jpg;[{'id': 109015, 'logo_path': None, 'name': 'Norma Productions', 'origin_country': 'US', 'movie_id': 898}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US', 'movie_id': 898}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 898}];1962-07-04;3100000;147;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 898}];Released;Inside the rock called Alcatraz they tried to chain a volcano they called 'The Bird Man'!;Birdman of Alcatraz;False;7,502;242
False;/3DW3xHM7FgdE8XzpODbEfvlR9qR.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];;899;tt0009968;en;Broken Blossoms;The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.;8,379;/l9rHRp7Yb2PVy5Qd5wUR9coXZoy.jpg;[{'id': 4759, 'logo_path': None, 'name': 'D.W. Griffith Productions', 'origin_country': 'US', 'movie_id': 899}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US', 'movie_id': 899}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 899}];1919-05-13;2400000;89;[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language', 'movie_id': 899}];Released;A Tale of Forbidden Love;Broken Blossoms;False;6,9;189
False;/fzJgCQh2NBnUYlms8EGyr4bPNz3.jpg;;1073000;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];;900;tt0029947;en;Bringing Up Baby;David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.;12,429;/vTNNOtemaYmtx3k2NpsLMRJKEwZ.jpg;[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US', 'movie_id': 900}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 900}];1938-02-18;0;102;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 900}];Released;And so begins the hilarious adventure of Professor David Huxley and Miss Susan Vance, a flutter-brained vixen with love in her heart!;Bringing Up Baby;False;7,566;828
False;/n0Cju2Eu3VyrUFl32thblHFWznA.jpg;;1500000;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}];https://www.charliechaplin.com/en/films/5-City-Lights;901;tt0021749;en;City Lights;In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.;16,199;/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg;[{'id': 1315, 'logo_path': None, 'name': 'Charles Chaplin Productions', 'origin_country': '', 'movie_id': 901}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US', 'movie_id': 901}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 901}];1931-02-01;4250000;87;[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language', 'movie_id': 901}];Released;True Blind Love;City Lights;False;8,335;1850
False;/m8mW6Faz4eXPamx0szTiA1cvdbF.jpg;;18000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}];;902;tt0112682;fr;La Cité des Enfants Perdus;A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.;17,276;/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg;"[{'id': 25020, 'logo_path': None, 'name': 'Victoires Productions', 'origin_country': '', 'movie_id': 902}, {'id': 590, 'logo_path': None, 'name': 'Constellation Productions', 'origin_country': '', 'movie_id': 902}, {'id': 592, 'logo_path': None, 'name': 'Claudie Ossard Productions', 'origin_country': '', 'movie_id': 902}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR', 'movie_id': 902}, {'id': 8170, 'logo_path': None, 'name': ""Club d'Investissement Média"", 'origin_country': '', 'movie_id': 902}, {'id': 9335, 'logo_path': None, 'name': 'Canal+ España', 'origin_country': 'ES', 'movie_id': 902}, {'id': 68517, 'logo_path': None, 'name': 'Studio Image', 'origin_country': '', 'movie_id': 902}, {'id': 79437, 'logo_path': None, 'name': 'Cofimage 4', 'origin_country': '', 'movie_id': 902}, {'id': 1871, 'logo_path': None, 'name': 'Cofimage 5', 'origin_country': '', 'movie_id': 902}, {'id': 25021, 'logo_path': None, 'name': 'Constellation', 'origin_country': '', 'movie_id': 902}, {'id': 12009, 'logo_path': None, 'name': 'Elías Querejeta P. C.', 'origin_country': 'ES', 'movie_id': 902}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR', 'movie_id': 902}, {'id': 25129, 'logo_path': '/9kyYRk8aHbIdJCIj3cLh1f6FTXR.png', 'name': 'Lumière Pictures', 'origin_country': 'GB', 'movie_id': 902}, {'id': 79438, 'logo_path': None, 'name': 'Ossane', 'origin_country': '', 'movie_id': 902}, {'id': 79439, 'logo_path': None, 'name': 'Phoenix Images', 'origin_country': '', 'movie_id': 902}, {'id': 311, 'logo_path': '/TNGvZ8zOklntjPP3EcsHtrR8Rc.png', 'name': 'PROCIREP', 'origin_country': 'FR', 'movie_id': 902}, {'id': 7237, 'logo_path': None, 'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'origin_country': 'DE', 'movie_id': 902}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR', 'movie_id': 902}, {'id': 981, 'logo_path': '/pkrdO9ykplO4Zc8edikoSX5APUN.png', 'name': 'TVE', 'origin_country': 'ES', 'movie_id': 902}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR', 'movie_id': 902}, {'id': 851, 'logo_path': None, 'name': 'MEDIA Programme of the European Union', 'origin_country': 'BE', 'movie_id': 902}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US', 'movie_id': 902}]";[{'iso_3166_1': 'BE', 'name': 'Belgium', 'movie_id': 902}, {'iso_3166_1': 'FR', 'name': 'France', 'movie_id': 902}, {'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 902}, {'iso_3166_1': 'ES', 'name': 'Spain', 'movie_id': 902}, {'iso_3166_1': 'GB', 'name': 'United Kingdom', 'movie_id': 902}];1995-08-17;1738611;108;[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話', 'movie_id': 902}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 902}];Released;Where happily ever after is just a dream.;The City of Lost Children;False;7,315;913
False;/yW9mPUhrsIzKvogNJKQKuWO8fJO.jpg;;3200000;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];;903;tt0061512;en;Cool Hand Luke;"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn't play by the rules of either the sadistic warden or the yard's resident heavy, Dragline, who ends up admiring the new guy's unbreakable will. Luke's bravado, even in the face of repeated stints in the prison's dreaded solitary confinement cell, ""the box,"" make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.";23,612;/4ykzTiHKLamh3eZJ8orVICtU2Jp.jpg;[{'id': 11496, 'logo_path': None, 'name': 'Jalem Productions', 'origin_country': 'US', 'movie_id': 903}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US', 'movie_id': 903}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 903}];1967-06-22;16217773;127;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 903}];Released;What we've got here is failure to communicate.;Cool Hand Luke;False;7,743;1191
False;;;0;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];;904;tt0006102;de;Der Stolz der Firma;Der Stolz der Firma, meaning The Pride of the Business, is a classic German silent film from 1914. The film tells the story of a shrewd apprentice and is filmed in the comical style of director Lubitsch. This is one of the few Lubitsch films from World War I that wasn’t lost.;0,6;/pK9la4Y3WfcU3VJwcxt6sh1wH0T.jpg;[{'id': 593, 'logo_path': None, 'name': 'Projektions-AG Union', 'origin_country': '', 'movie_id': 904}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 904}];1914-04-30;0;40;[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language', 'movie_id': 904}];Released;;The Pride of the Firm;False;10,0;1
False;/y3WwIEEDcbT88MxjCjM8mlBEF04.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}];;905;tt0018737;de;Die Büchse der Pandora;Lulu is a young woman so beautiful and alluring that few can resist her siren charms. The men drawn into her web include respectable newspaper publisher Dr. Ludwig Schön, his musical producer son Alwa, circus performer Rodrigo Quast, and seedy old Schigolch. When Lulu's charms inevitably lead to tragedy, the downward spiral encompasses them all.;6,457;/xw5KFcTBYyvu4IzQY5ErgBQ73Eq.jpg;[{'id': 43854, 'logo_path': '/tMo26bTTY0f4mMPIvFnyydrDm7V.png', 'name': 'Nero-Film AG', 'origin_country': 'DE', 'movie_id': 905}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 905}];1929-01-30;0;133;[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language', 'movie_id': 905}];Released;;Pandora's Box;False;7,46;186
False;/yEasywTxSzxXcFQKnYMMPOUSgdS.jpg;;0;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];;906;tt0020842;de;Die Drei von der Tankstelle;Die Drei von der Tankstelle, meaning The Three from the Gas Station, was advertised as a German operetta when release and with it’s star studded cast would become the forerunner of Musical films. Even today the soundtrack of the comic harmonists is popular in Germany.;1,327;/7JMa5tn9zdA6rwrU8qbslhEBGWU.jpg;[{'id': 12372, 'logo_path': None, 'name': 'UFA', 'origin_country': 'DE', 'movie_id': 906}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 906}];1930-09-15;0;90;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 906}];Released;;The Three from the Filling Station;False;6,2;18
False;/kMdvowuSvAbYfugANje3qUqkbxQ.jpg;;11000000;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}];;907;tt0059113;en;Doctor Zhivago;The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.;25,166;/r0Iv2BiCFYDnzc6uU1q3AJ56igT.jpg;[{'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US', 'movie_id': 907}, {'id': 60762, 'logo_path': None, 'name': 'Carlo Ponti Production', 'origin_country': '', 'movie_id': 907}];[{'iso_3166_1': 'IT', 'name': 'Italy', 'movie_id': 907}, {'iso_3166_1': 'GB', 'name': 'United Kingdom', 'movie_id': 907}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 907}];1965-12-22;111858363;200;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 907}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский', 'movie_id': 907}];Released;Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.;Doctor Zhivago;False;7,549;974
False;/sdrjP5FQkhzQE5nQGEWAChEsreI.jpg;;850000;[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}];;908;tt0446460;nl;Het Schnitzelparadijs;Schnitzel Paradise is a Dutch film about a young Moroccan man working in the kitchen of popular Dutch restaurant.;2,199;/n6rrJY8pGq7pWZOQeD0UdI0D51o.jpg;[{'id': 2345, 'logo_path': '/nozBgqHmM9A22IHkghTnLiUrM7Q.png', 'name': 'Lemming Film', 'origin_country': 'NL', 'movie_id': 908}];[{'iso_3166_1': 'NL', 'name': 'Netherlands', 'movie_id': 908}];2005-09-08;0;82;[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية', 'movie_id': 908}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands', 'movie_id': 908}];Released;;Schnitzel Paradise;False;5,554;28
False;/fQ93o3wVSIe0dXMLTVTBHoqWwew.jpg;;1707561;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}];;909;tt0037059;en;Meet Me in St. Louis;In the year before the 1904 St. Louis World's Fair, the four Smith daughters learn lessons of life and love, even as they prepare for a reluctant move to New York.;11,457;/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg;"[{'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US', 'movie_id': 909}, {'id': 1460, 'logo_path': None, 'name': ""Loew's Incorporated"", 'origin_country': 'US', 'movie_id': 909}]";[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 909}];1944-11-28;7566000;113;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 909}];Released;Glorious love story with music!;Meet Me in St. Louis;False;7,011;310
False;/yxMgxS0NlmkG5RhatQE8MUjxT2C.jpg;;1600000;[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}];;910;tt0038355;en;The Big Sleep;Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.;12,004;/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg;[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US', 'movie_id': 910}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 910}];1946-08-23;4900000;114;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 910}];Released;The picture they were born for!;The Big Sleep;False;7,653;865
